PDB_ID,THSA,RHSA,LHP
2yf2-B,1961.0,0.42373,0.0
2yf4-C,3944.0,0.35353,2740.0
2yfa-A,3452.0,0.26679,0.0
2yfo-A,6257.0,0.23619,1478.0
2yfu-A,1510.0,0.22118,364.0
2yfv-C,2263.0,0.3738,805.0
2yg2-A,1929.0,0.21443,0.0
2yg9-B,3287.0,0.30585,1175.0
2ygg-A,2667.0,0.36489,894.0
2ygk-A,4696.0,0.25284,0.0
2ygn-A,3652.0,0.41411,0.0
2yh5-A,863.0,0.13322,171.0
2yh6-C,1546.0,0.23821,0.0
2yh9-C,2388.0,0.37348,0.0
2yha-A,4113.0,0.23399,0.0
2yhc-A,3265.0,0.25226,794.0
2yhg-A,3329.0,0.21782,690.0
2yi9-E,7484.0,0.22702,0.0
2yic-A,7421.0,0.2297,0.0
2yij-B,4502.0,0.24905,0.0
2yil-E,2725.0,0.32772,1449.0
2yim-B,6139.0,0.31684,0.0
2yiz-C,1571.0,0.31534,1537.0
2yj3-A,3722.0,0.31167,0.0
2yjg-B,3426.0,0.19183,0.0
2yjl-B,1727.0,0.24161,1063.0
2yk4-A,6243.0,0.32282,4758.0
2ykf-A,3089.0,0.24176,894.0
2ykt-A,4213.0,0.26748,0.0
2yle-A,2045.0,0.1981,0.0
2yle-B,892.0,0.32842,0.0
2ymo-A,2925.0,0.23415,962.0
2ymv-A,4194.0,0.27802,1059.0
2yn0-A,2982.0,0.24391,654.0
2yn5-A,4179.0,0.28,1264.0
2yna-A,4348.0,0.2952,1869.0
2ynm-C,4063.0,0.22056,1195.0
2ynm-D,6607.0,0.2816,0.0
2ynq-C,1747.0,0.17836,1004.0
2yog-B,2524.0,0.24068,0.0
2yop-C,1937.0,0.20095,305.0
2yqy-B,2758.0,0.40817,0.0
2yqz-B,2918.0,0.22683,0.0
2ysk-A,1680.0,0.20217,1098.0
2yv4-A,1184.0,0.20602,605.0
2yv5-A,3370.0,0.21171,0.0
2yve-B,2614.0,0.25325,0.0
2yvi-A,1467.0,0.26182,1208.0
2yvq-A,2185.0,0.28248,0.0
2yvs-B,2894.0,0.24983,0.0
2yvt-A,2569.0,0.20835,0.0
2ywv-B,3361.0,0.28726,2278.0
2yx0-A,2875.0,0.19823,0.0
2yxo-A,2795.0,0.24641,882.0
2yxy-A,1853.0,0.2634,1475.0
2yy3-B,1503.0,0.25303,543.0
2yy8-B,2208.0,0.21898,1048.0
2yyk-A,6693.0,0.29995,0.0
2yyo-A,1900.0,0.23836,548.0
2yys-B,3291.0,0.26385,0.0
2yyy-B,3472.0,0.22516,1206.0
2yzi-B,2550.0,0.28233,965.0
2yzj-C,2383.0,0.2634,1887.0
2yzs-B,4458.0,0.26369,0.0
2yzt-A,1988.0,0.32236,1864.0
2yzv-A,2856.0,0.24207,0.0
2yzy-A,2544.0,0.24307,1945.0
2z08-A,2124.0,0.30162,1195.0
2z0b-E,1824.0,0.28952,0.0
2z0d-A,3433.0,0.25117,0.0
2z0j-F,2827.0,0.27019,2131.0
2z0r-L,1619.0,0.25524,1051.0
2z0x-A,1401.0,0.17994,917.0
2z14-A,2783.0,0.3299,618.0
2z1d-B,4281.0,0.2683,969.0
2z26-B,3301.0,0.23269,0.0
2z2n-A,2635.0,0.21486,623.0
2z30-B,1746.0,0.37694,693.0
2z34-C,778.0,0.29259,0.0
2z3j-B,2258.0,0.31025,1472.0
2z3q-C,1887.0,0.26176,933.0
2z3x-C,1625.0,0.35365,1162.0
2z3z-A,7269.0,0.25734,1126.0
2z51-A,2535.0,0.27252,1195.0
2z5b-A,2187.0,0.29788,0.0
2z5b-B,2839.0,0.30983,0.0
2z5e-A,2445.0,0.33099,0.0
2z5w-A,2738.0,0.41605,0.0
2z69-B,2867.0,0.30765,1328.0
2z6o-A,2524.0,0.25149,1564.0
2z6r-A,4069.0,0.29479,2289.0
2z72-A,2919.0,0.19876,643.0
2z7b-A,2886.0,0.2497,0.0
2z81-A,4875.0,0.19391,1408.0
2z84-A,2575.0,0.26211,530.0
2z86-A,7186.0,0.27163,0.0
2z8f-B,2594.0,0.15637,411.0
2z98-A,3275.0,0.33718,1872.0
2z9w-B,5013.0,0.32188,2216.0
2zay-A,2122.0,0.31629,1089.0
2zb4-A,3726.0,0.23397,2367.0
2zbl-A,3558.0,0.23084,996.0
2zca-A,2084.0,0.25148,1290.0
2zcm-A,2950.0,0.29159,0.0
2zcx-A,2751.0,0.24779,1871.0
2zd7-A,3369.0,0.23273,1441.0
2zdp-B,1939.0,0.25143,1322.0
2zds-E,3538.0,0.25232,0.0
2ze3-A,4180.0,0.31879,2801.0
2ze7-A,2258.0,0.19921,618.0
2zej-B,3525.0,0.32456,0.0
2zex-B,2040.0,0.28628,1825.0
2zfd-A,2604.0,0.24638,1743.0
2zfd-B,2135.0,0.29396,1050.0
2zfn-A,5276.0,0.27904,0.0
2zfu-B,2094.0,0.20481,902.0
2zfy-A,1976.0,0.18751,388.0
2zg6-B,3465.0,0.30816,0.0
2zgy-B,3496.0,0.21996,0.0
2zk9-X,2452.0,0.29177,1059.0
2zkm-X,6911.0,0.226,846.0
2zko-A,1301.0,0.23702,1067.0
2zkt-A,4313.0,0.27428,0.0
2znr-A,2676.0,0.26712,0.0
2zog-A,4403.0,0.20298,1068.0
2zos-B,2428.0,0.20766,316.0
2zou-A,1523.0,0.19647,0.0
2zpa-B,7545.0,0.24358,0.0
2zpt-X,2485.0,0.19525,516.0
2zq0-A,5060.0,0.19548,0.0
2zq5-A,4225.0,0.25636,1549.0
2zqm-A,2069.0,0.23315,821.0
2zqo-A,1120.0,0.173,350.0
2zrr-A,816.0,0.15869,195.0
2zs0-C,2695.0,0.34002,1796.0
2zsj-C,5071.0,0.31067,0.0
2zt5-A,6471.0,0.25545,0.0
2ztb-B,2980.0,0.22646,1241.0
2zu0-C,2624.0,0.22372,941.0
2zu9-A,3502.0,0.21555,0.0
2zuv-B,7030.0,0.24065,0.0
2zux-B,4061.0,0.20187,0.0
2zvy-B,2191.0,0.21952,848.0
2zw2-A,1960.0,0.29833,714.0
2zw5-B,4219.0,0.2694,1789.0
2zwa-B,6266.0,0.2168,0.0
2zws-A,6392.0,0.26658,1096.0
2zxe-B,5461.0,0.33687,0.0
2zxe-G,2340.0,0.56304,0.0
2zxr-A,8306.0,0.2936,1172.0
2zy4-D,6529.0,0.29054,1930.0
2zyr-B,4869.0,0.2651,1261.0
2zyz-B,3107.0,0.28707,1101.0
2zzj-A,2070.0,0.21011,508.0
3a07-A,1995.0,0.35619,569.0
3a09-A,4368.0,0.20508,687.0
3a0o-B,6671.0,0.22402,857.0
3a0s-A,1401.0,0.22502,621.0
3a0y-B,1796.0,0.21134,581.0
3a16-C,4222.0,0.27376,0.0
3a1f-A,2743.0,0.32585,0.0
3a1g-A,1952.0,0.30282,926.0
3a1g-B,1187.0,0.30632,545.0
3a1j-A,3408.0,0.24699,0.0
3a1j-B,3472.0,0.2417,0.0
3a1j-C,3232.0,0.24909,763.0
3a1y-F,1806.0,0.4198,1803.0
3a2e-A,1176.0,0.21308,0.0
3a2z-A,2843.0,0.28875,847.0
3a35-A,1892.0,0.19851,423.0
3a4c-A,1462.0,0.20723,657.0
3a4m-A,2855.0,0.2145,0.0
3a4r-B,1059.0,0.20896,0.0
3a57-A,1784.0,0.22019,527.0
3a6r-B,1756.0,0.25527,0.0
3a72-A,2860.0,0.2124,609.0
3a8g-A,3506.0,0.29981,0.0
3a8g-B,3951.0,0.31172,2610.0
3a8r-B,3372.0,0.30123,2542.0
3a98-B,3488.0,0.24962,0.0
3a9i-A,4969.0,0.27898,846.0
3a9j-C,1127.0,0.40394,505.0
3a9l-B,2035.0,0.22591,429.0
3a9s-A,5298.0,0.22398,648.0
3aa0-A,3903.0,0.23802,1261.0
3aa0-B,3293.0,0.22821,0.0
3aaf-B,1471.0,0.21393,0.0
3ab1-B,4055.0,0.23524,1336.0
3abd-B,2696.0,0.25079,0.0
3abd-Y,1247.0,0.46237,0.0
3abh-A,5501.0,0.26442,0.0
3abi-B,3078.0,0.19271,0.0
3abq-A,4543.0,0.27369,0.0
3abq-D,4071.0,0.30018,0.0
3ach-A,2005.0,0.21264,467.0
3acx-A,3704.0,0.25584,736.0
3adr-B,2794.0,0.23389,1293.0
3ady-A,1607.0,0.26783,281.0
3aeh-B,5286.0,0.39885,0.0
3aei-A,2505.0,0.32896,978.0
3afo-A,4281.0,0.23777,0.0
3ag7-A,1429.0,0.22035,807.0
3agc-A,2501.0,0.18489,0.0
3agy-B,2488.0,0.20752,1394.0
3ah9-E,0.0,0.0,0.0
3ahc-A,6674.0,0.23145,1102.0
3ahn-B,3783.0,0.16722,0.0
3aia-A,1530.0,0.15329,0.0
3aih-B,2352.0,0.32272,0.0
3aj1-A,2963.0,0.33307,1389.0
3aj4-A,1659.0,0.25488,0.0
3aj7-A,3798.0,0.171,435.0
3ajd-A,2943.0,0.24882,1176.0
3ajf-D,1776.0,0.2709,1201.0
3aji-B,1097.0,0.22117,797.0
3ajv-A,3268.0,0.32093,0.0
3ajw-A,3319.0,0.30895,819.0
3ak5-A,6830.0,0.18498,0.0
3ak8-E,2205.0,0.25427,1729.0
3ake-A,2465.0,0.23979,1091.0
3akj-B,3179.0,0.23877,0.0
3al2-A,2611.0,0.22714,0.0
3alj-A,3518.0,0.23323,1293.0
3alr-C,1798.0,0.32472,0.0
3ami-A,4345.0,0.22834,0.0
3aml-A,6740.0,0.24164,599.0
3amr-A,2139.0,0.15092,919.0
3ano-B,4083.0,0.36319,3630.0
3anp-B,3044.0,0.25636,1779.0
3aon-A,3908.0,0.29166,1701.0
3aot-A,2658.0,0.22918,870.0
3aow-C,4111.0,0.2158,0.0
3apa-A,1954.0,0.27421,0.0
3aq2-B,2547.0,0.26842,0.0
3aqb-A,2778.0,0.33393,2129.0
3aqe-D,1522.0,0.29513,805.0
3aqt-A,2183.0,0.21962,0.0
3ar4-A,15029.0,0.32768,0.0
3ats-A,3924.0,0.23644,1982.0
3au4-B,1211.0,0.38347,0.0
3awu-A,2401.0,0.20893,472.0
3awu-B,1513.0,0.30333,0.0
3ax2-C,1485.0,0.28874,0.0
3axb-A,4730.0,0.25512,0.0
3axg-F,5096.0,0.3434,0.0
3axj-A,3830.0,0.28765,868.0
3axj-B,3634.0,0.23957,0.0
3ay5-A,4575.0,0.28483,1185.0
3ayh-A,3090.0,0.30425,0.0
3ayh-B,3886.0,0.33998,0.0
3ayj-B,6857.0,0.27232,0.0
3ayv-D,3009.0,0.26142,792.0
3azo-B,5568.0,0.23244,1143.0
3b09-A,2548.0,0.40735,0.0
3b0d-B,2659.0,0.33283,0.0
3b0d-W,1969.0,0.29538,0.0
3b0f-B,881.0,0.28183,547.0
3b0g-A,4104.0,0.19303,618.0
3b0t-A,3110.0,0.25056,367.0
3b0x-A,5021.0,0.19257,546.0
3b21-A,1546.0,0.15591,492.0
3b33-A,1949.0,0.2912,1313.0
3b34-A,6959.0,0.20642,813.0
3b40-A,3459.0,0.21718,765.0
3b42-B,2909.0,0.31726,2223.0
3b49-A,2377.0,0.20325,507.0
3b4q-B,1748.0,0.33896,0.0
3b4u-B,3211.0,0.25793,1267.0
3b5e-A,2179.0,0.23372,792.0
3b5m-C,2692.0,0.24172,547.0
3b5o-A,3340.0,0.30488,0.0
3b6e-A,2831.0,0.25263,0.0
3b6h-A,5081.0,0.2444,0.0
3b77-C,3622.0,0.31359,0.0
3b79-A,1980.0,0.28407,477.0
3b7c-A,1914.0,0.25595,0.0
3b7f-A,2973.0,0.19973,0.0
3b7h-A,1314.0,0.25148,378.0
3b81-A,3489.0,0.31149,0.0
3b85-B,3343.0,0.30319,0.0
3b8f-B,2601.0,0.3056,0.0
3b8l-C,2247.0,0.31493,0.0
3b8o-F,3912.0,0.2848,0.0
3b8x-A,3980.0,0.23652,1324.0
3b9o-B,4409.0,0.23381,967.0
3b9t-B,4480.0,0.25577,0.0
3b9w-A,8095.0,0.55955,7721.0
3ba3-A,1974.0,0.25099,473.0
3bb6-C,2513.0,0.31972,899.0
3bb9-F,1871.0,0.27543,0.0
3bbj-A,3421.0,0.26217,0.0
3bby-A,2858.0,0.29905,0.0
3bbz-B,1014.0,0.27834,868.0
3bc1-F,1511.0,0.30799,679.0
3bc8-A,5010.0,0.25047,0.0
3bcy-A,911.0,0.1055,318.0
3bcz-C,2395.0,0.19538,0.0
3bd1-B,1145.0,0.29958,0.0
3bdd-A,3291.0,0.30549,0.0
3bdi-A,1949.0,0.2128,0.0
3bdu-F,778.0,0.20539,519.0
3bdv-B,1849.0,0.2197,441.0
3be3-A,1740.0,0.31723,1108.0
3be6-B,3108.0,0.21762,1267.0
3bes-R,4558.0,0.29389,1468.0
3bex-A,3614.0,0.28441,2500.0
3bey-E,2535.0,0.36391,1680.0
3bf5-B,3196.0,0.23356,644.0
3bf7-A,2262.0,0.18994,0.0
3bfm-A,2350.0,0.21869,739.0
3bg2-A,4867.0,0.26337,0.0
3bge-A,3786.0,0.35274,0.0
3bgu-A,2639.0,0.39283,2001.0
3bgy-B,2755.0,0.22422,0.0
3bh0-A,3175.0,0.20642,753.0
3bh7-B,3151.0,0.21168,658.0
3bhd-B,2575.0,0.24824,508.0
3bhn-A,2971.0,0.2991,1134.0
3bho-A,3670.0,0.31178,537.0
3bhq-B,2939.0,0.27789,1965.0
3bhw-A,1815.0,0.18287,0.0
3biy-A,2631.0,0.16569,0.0
3bj6-B,3741.0,0.32807,2799.0
3bja-A,2688.0,0.26219,2027.0
3bjd-C,4314.0,0.26238,0.0
3bje-B,3728.0,0.24403,1520.0
3bjn-A,1922.0,0.22748,555.0
3bjo-A,2192.0,0.3123,1172.0
3bjq-H,4177.0,0.26801,0.0
3bkh-A,2563.0,0.19037,248.0
3bkw-B,3318.0,0.30254,0.0
3bkx-B,3758.0,0.29254,0.0
3bl4-A,3206.0,0.35682,0.0
3bl9-B,4725.0,0.26375,0.0
3bln-A,1792.0,0.22572,718.0
3blz-I,2035.0,0.27345,1000.0
3bm1-B,3407.0,0.3157,2333.0
3bm3-B,2588.0,0.18786,507.0
3bm7-A,2457.0,0.36579,0.0
3bma-C,3763.0,0.21297,0.0
3bmz-B,3091.0,0.28499,1159.0
3bn0-A,1586.0,0.25688,1166.0
3bn7-A,2159.0,0.33798,0.0
3bo6-A,2059.0,0.18727,0.0
3bod-A,2361.0,0.26672,648.0
3boe-A,1854.0,0.20773,784.0
3bon-A,4834.0,0.25879,1059.0
3boq-B,2716.0,0.27745,0.0
3bos-B,3545.0,0.28677,1017.0
3bpj-B,2700.0,0.42918,2700.0
3bpk-B,3798.0,0.30088,3030.0
3bpq-A,1779.0,0.36269,0.0
3bpq-B,1702.0,0.26807,0.0
3bpt-A,3449.0,0.21335,640.0
3bpv-A,2745.0,0.2665,1953.0
3bq3-A,3116.0,0.21361,0.0
3bq9-A,3834.0,0.19695,0.0
3bqk-A,3219.0,0.17662,0.0
3bqo-A,3071.0,0.26856,0.0
3bqp-B,976.0,0.20389,816.0
3bqw-A,4405.0,0.2471,1608.0
3bqx-A,3112.0,0.37471,1809.0
3bqz-B,2548.0,0.26,0.0
3brc-B,2471.0,0.26827,0.0
3brk-X,4786.0,0.26817,0.0
3brq-A,3300.0,0.26064,0.0
3brs-B,3114.0,0.24765,0.0
3bru-B,2758.0,0.26622,0.0
3brv-C,1811.0,0.44235,950.0
3bs4-A,2861.0,0.24203,0.0
3bs6-B,2798.0,0.22858,0.0
3bs7-B,1298.0,0.25466,551.0
3bso-A,4518.0,0.20156,0.0
3bsu-A,1005.0,0.27994,948.0
3bt3-B,2542.0,0.31221,0.0
3bt4-A,1542.0,0.24578,953.0
3bt5-A,1556.0,0.1874,511.0
3bt7-B,3517.0,0.20596,771.0
3btp-A,5402.0,0.24352,0.0
3btp-B,1081.0,0.35223,0.0
3but-A,3110.0,0.37835,0.0
3buu-A,2835.0,0.24528,0.0
3bux-D,2934.0,0.19602,595.0
3bv8-A,2222.0,0.34301,1161.0
3bvf-F,2442.0,0.24941,0.0
3bvx-A,6414.0,0.17872,526.0
3bw6-A,1780.0,0.2407,344.0
3bws-B,3853.0,0.22477,852.0
3bwu-D,2400.0,0.32823,1069.0
3bwu-F,2243.0,0.29791,0.0
3bwv-B,2443.0,0.26849,0.0
3bww-A,3006.0,0.26357,0.0
3bwx-A,3279.0,0.26042,0.0
3bwz-A,2088.0,0.24367,661.0
3by6-E,2424.0,0.25556,1010.0
3by8-A,1464.0,0.20157,646.0
3by9-B,4063.0,0.30292,0.0
3bya-B,639.0,0.27168,639.0
3byp-A,778.0,0.14477,240.0
3byq-B,3040.0,0.32844,0.0
3byw-B,2424.0,0.23856,1096.0
3c0f-B,2361.0,0.42664,0.0
3c0t-A,2448.0,0.21498,0.0
3c0w-A,3394.0,0.27165,823.0
3c18-C,3864.0,0.24476,0.0
3c19-A,2940.0,0.25776,2178.0
3c1a-B,3195.0,0.23799,1013.0
3c1y-B,3276.0,0.18002,524.0
3c24-A,5306.0,0.33757,0.0
3c26-A,3088.0,0.25112,0.0
3c2b-B,2361.0,0.21365,0.0
3c2e-A,4763.0,0.32313,0.0
3c2g-A,5225.0,0.1823,0.0
3c2q-B,4569.0,0.26439,483.0
3c2u-C,5499.0,0.26196,1234.0
3c37-A,2668.0,0.23028,0.0
3c3d-C,3121.0,0.22749,374.0
3c3k-A,3631.0,0.30719,2050.0
3c3p-A,2951.0,0.28886,0.0
3c3v-A,4194.0,0.21464,0.0
3c3y-B,3333.0,0.2941,1617.0
3c4a-A,3773.0,0.23439,774.0
3c4n-B,4057.0,0.25032,0.0
3c4r-D,2530.0,0.3063,959.0
3c57-A,1081.0,0.25192,0.0
3c5e-A,5039.0,0.22481,688.0
3c5n-B,3137.0,0.25904,0.0
3c5v-A,2439.0,0.18894,558.0
3c5x-C,1315.0,0.24347,0.0
3c6a-A,2787.0,0.26275,0.0
3c6f-C,2397.0,0.21728,541.0
3c6k-B,4399.0,0.24687,0.0
3c70-A,2657.0,0.25049,625.0
3c7a-A,5455.0,0.26559,2898.0
3c85-C,2480.0,0.26009,0.0
3c8c-B,2619.0,0.21267,0.0
3c8d-B,4088.0,0.22515,0.0
3c8g-D,3216.0,0.33999,0.0
3c8i-A,1554.0,0.21329,0.0
3c8l-B,2573.0,0.35841,0.0
3c8v-C,4264.0,0.22237,0.0
3c8w-C,4072.0,0.33025,0.0
3c8y-A,4394.0,0.18542,1031.0
3c8z-B,4075.0,0.24266,0.0
3c96-A,4098.0,0.24341,895.0
3c9a-A,3260.0,0.24574,0.0
3c9f-A,5692.0,0.25665,0.0
3c9h-A,3148.0,0.22813,0.0
3c9i-C,7484.0,0.36755,3195.0
3c9p-A,1601.0,0.22626,640.0
3c9u-A,4795.0,0.29838,2382.0
3ca8-A,2947.0,0.23289,519.0
3cai-A,5078.0,0.29814,0.0
3can-A,1883.0,0.21845,0.0
3caw-A,4205.0,0.2686,0.0
3cay-F,1899.0,0.67364,0.0
3cbn-A,1210.0,0.16843,0.0
3cbw-A,2393.0,0.19083,339.0
3cc1-A,5030.0,0.27248,0.0
3cc8-A,3830.0,0.34517,0.0
3ccf-B,3260.0,0.25922,0.0
3ccy-A,3552.0,0.31734,0.0
3cdd-E,4373.0,0.252,0.0
3cdl-A,3512.0,0.32789,0.0
3ce8-A,2429.0,0.38228,0.0
3ce9-D,3638.0,0.24569,1207.0
3ceb-A,2922.0,0.26377,0.0
3cec-A,2421.0,0.38705,743.0
3cet-A,3407.0,0.23205,0.0
3ceu-B,2566.0,0.24341,0.0
3cew-D,2874.0,0.33701,1125.0
3cex-A,2938.0,0.29891,620.0
3cf4-A,7339.0,0.25844,1132.0
3cfu-B,1858.0,0.24335,0.0
3cg6-A,1971.0,0.26158,0.0
3cgg-B,2362.0,0.25702,0.0
3cgx-A,2760.0,0.25073,0.0
3ch4-B,2827.0,0.25979,0.0
3ch7-A,2855.0,0.23492,0.0
3chh-A,3559.0,0.24209,0.0
3chj-A,3208.0,0.22175,910.0
3chm-A,2087.0,0.23368,979.0
3ci3-A,3045.0,0.28135,865.0
3ci6-B,2639.0,0.27033,0.0
3ci9-A,1446.0,0.32098,1446.0
3cih-A,6923.0,0.23288,0.0
3cij-B,2326.0,0.18547,599.0
3cin-A,4270.0,0.2588,1677.0
3cit-A,2748.0,0.30486,0.0
3cjd-B,3273.0,0.30261,0.0
3cje-A,3289.0,0.32458,0.0
3cji-D,1982.0,0.43181,0.0
3cjj-A,3078.0,0.22679,709.0
3cjl-B,2248.0,0.31747,0.0
3cjm-A,2474.0,0.2203,0.0
3cjp-B,3176.0,0.26456,1393.0
3cjs-B,1432.0,0.32442,0.0
3cjy-A,3336.0,0.27812,0.0
3ck1-B,2480.0,0.31897,1589.0
3ck6-E,2427.0,0.1905,340.0
3ckc-A,4088.0,0.21384,0.0
3ckj-A,3661.0,0.27181,1131.0
3ckk-A,3029.0,0.31073,610.0
3ckm-A,3370.0,0.22473,845.0
3cl5-A,4766.0,0.31555,857.0
3cl6-B,3995.0,0.28903,1461.0
3clm-A,3716.0,0.25741,0.0
3clq-B,4576.0,0.2908,1036.0
3clw-B,4050.0,0.21594,0.0
3cm3-A,2664.0,0.30132,1903.0
3cmb-D,4183.0,0.29381,0.0
3cmn-A,3595.0,0.25136,1856.0
3cnb-C,2034.0,0.29921,912.0
3cne-D,2254.0,0.27361,772.0
3cni-A,2130.0,0.27662,713.0
3cnr-A,1772.0,0.32247,0.0
3cnu-A,2411.0,0.33934,1310.0
3cny-B,2484.0,0.19893,0.0
3co5-B,2395.0,0.26697,0.0
3col-B,2686.0,0.28265,0.0
3coq-A,2532.0,0.29656,1851.0
3cov-A,3841.0,0.29363,1583.0
3cp0-A,873.0,0.23138,0.0
3cp7-B,2534.0,0.28424,1192.0
3cpt-A,1988.0,0.28716,794.0
3cpt-B,2419.0,0.33946,1972.0
3cpx-C,2941.0,0.22953,0.0
3cq1-A,1905.0,0.30519,1412.0
3cqb-A,1928.0,0.30608,0.0
3cqj-A,2907.0,0.23211,0.0
3cqn-B,2010.0,0.22529,0.0
3cqx-D,1820.0,0.28065,1526.0
3cr3-A,2422.0,0.26837,745.0
3cra-A,6145.0,0.34428,0.0
3crk-D,1604.0,0.30822,0.0
3crr-A,3443.0,0.29322,1051.0
3crv-A,5207.0,0.2013,905.0
3cry-A,1554.0,0.17443,832.0
3cs1-A,1630.0,0.1591,0.0
3cs5-A,1596.0,0.30924,1383.0
3csv-A,3168.0,0.20812,0.0
3csx-B,1296.0,0.21826,769.0
3ct5-A,1787.0,0.24074,722.0
3ct6-B,1886.0,0.2702,637.0
3ct8-A,1863.0,0.22123,682.0
3ct9-A,4192.0,0.25406,0.0
3ctp-A,3275.0,0.2624,974.0
3ctv-A,1661.0,0.27418,702.0
3cu2-B,3029.0,0.28692,1726.0
3cu3-A,2722.0,0.27467,1026.0
3cu9-A,3566.0,0.26188,922.0
3cuo-A,2223.0,0.3356,1809.0
3cuz-A,4475.0,0.21043,853.0
3cvj-C,3649.0,0.29647,0.0
3cvo-B,2994.0,0.29278,0.0
3cvz-C,2702.0,0.2061,0.0
3cwc-B,4126.0,0.25537,910.0
3cwf-B,978.0,0.15548,0.0
3cwr-B,2844.0,0.29009,0.0
3cww-A,8895.0,0.2352,1750.0
3cwx-C,2636.0,0.32721,0.0
3cx2-A,2025.0,0.2892,0.0
3cx5-F,1491.0,0.24547,0.0
3cx5-G,3496.0,0.36161,2966.0
3cx5-H,4874.0,0.46619,2523.0
3cx5-L,5251.0,0.261,858.0
3cx5-M,4448.0,0.26248,748.0
3cx5-N,12750.0,0.62783,11391.0
3cx5-O,5211.0,0.3154,1794.0
3cx5-T,2945.0,0.51253,2945.0
3cxg-A,1861.0,0.25595,0.0
3cxn-B,2626.0,0.24178,0.0
3cym-A,3894.0,0.1805,500.0
3cyp-D,1958.0,0.25784,887.0
3cz1-B,2124.0,0.29386,1390.0
3czq-B,3045.0,0.20988,510.0
3czx-B,1726.0,0.21369,397.0
3d01-G,2818.0,0.33878,0.0
3d03-C,3916.0,0.30913,1643.0
3d0f-B,2066.0,0.23563,854.0
3d0j-A,2266.0,0.26627,0.0
3d0k-A,3224.0,0.26422,0.0
3d0w-B,1740.0,0.25709,0.0
3d19-A,3453.0,0.26842,1150.0
3d1b-C,1739.0,0.26473,514.0
3d1c-A,4295.0,0.25293,0.0
3d1k-A,2024.0,0.24789,741.0
3d1l-B,3863.0,0.25232,2540.0
3d1p-A,1265.0,0.19384,466.0
3d1r-A,3376.0,0.24354,858.0
3d2l-D,2904.0,0.24442,0.0
3d2q-D,1082.0,0.191,0.0
3d2u-A,4080.0,0.26795,1498.0
3d30-A,2024.0,0.20704,831.0
3d32-B,1570.0,0.21554,1373.0
3d33-A,1472.0,0.26258,0.0
3d34-B,2760.0,0.25923,569.0
3d37-A,3515.0,0.20324,0.0
3d3b-A,2240.0,0.28692,0.0
3d3b-J,1358.0,0.22785,0.0
3d3k-C,2535.0,0.21277,0.0
3d3m-B,2102.0,0.24377,0.0
3d3o-A,2520.0,0.26253,900.0
3d3r-A,3271.0,0.4206,1583.0
3d3s-C,1995.0,0.24161,0.0
3d3y-A,5008.0,0.2561,0.0
3d40-A,3013.0,0.24438,1376.0
3d4e-A,1405.0,0.15847,0.0
3d4u-B,1295.0,0.25224,736.0
3d59-A,3472.0,0.22587,0.0
3d6w-B,1663.0,0.23572,788.0
3d79-A,1706.0,0.18649,1341.0
3d7a-A,2064.0,0.2556,0.0
3d7i-B,2623.0,0.40541,0.0
3d7j-B,2159.0,0.28554,0.0
3d7l-E,2747.0,0.28099,0.0
3d7r-B,2598.0,0.19372,538.0
3d82-C,1859.0,0.2972,889.0
3d8p-A,1593.0,0.18982,517.0
3d9n-A,1470.0,0.18341,539.0
3d9r-C,2755.0,0.36217,0.0
3d9x-B,3236.0,0.32084,0.0
3da5-A,1623.0,0.223,1098.0
3da8-B,2947.0,0.28515,0.0
3dad-B,4332.0,0.28117,0.0
3dal-B,2955.0,0.30998,0.0
3dao-A,3075.0,0.24492,0.0
3db2-B,3392.0,0.23582,0.0
3db7-A,2032.0,0.2725,0.0
3dbo-A,1220.0,0.32198,0.0
3dbx-A,3803.0,0.25234,0.0
3dby-Q,3224.0,0.23997,587.0
3dc7-C,2792.0,0.31452,644.0
3dcf-B,3588.0,0.29786,0.0
3dcl-E,3383.0,0.26333,705.0
3dcm-X,2654.0,0.26628,845.0
3dcz-A,1797.0,0.21206,0.0
3dd7-A,1891.0,0.29496,1384.0
3ddc-B,2413.0,0.27583,0.0
3ddd-A,2751.0,0.20213,677.0
3dde-B,3234.0,0.30611,1096.0
3ddt-C,1100.0,0.31995,829.0
3dee-A,3682.0,0.30691,1800.0
3def-A,2712.0,0.22374,944.0
3dew-A,3810.0,0.34699,2540.0
3df6-B,1571.0,0.23219,0.0
3df7-A,3270.0,0.23856,0.0
3df8-A,2040.0,0.26552,1392.0
3dff-A,2514.0,0.19264,687.0
3dfg-A,2060.0,0.24565,459.0
3dfu-B,4363.0,0.32896,2264.0
3dfz-A,3511.0,0.25529,0.0
3dgp-A,1239.0,0.25117,0.0
3dgp-B,1630.0,0.32607,1018.0
3dha-A,2663.0,0.22602,571.0
3dhu-D,3759.0,0.23368,0.0
3dhx-B,1759.0,0.28077,1656.0
3di5-A,1915.0,0.25274,346.0
3dj1-A,1722.0,0.2435,726.0
3dje-B,3721.0,0.20391,0.0
3djl-A,6819.0,0.30423,1355.0
3dka-A,1875.0,0.22857,0.0
3dkm-A,1130.0,0.23071,897.0
3dkq-C,3169.0,0.27992,0.0
3dkr-A,3112.0,0.29943,1212.0
3dkz-A,1913.0,0.29956,680.0
3dlc-A,2292.0,0.20422,0.0
3dli-C,3813.0,0.32064,1969.0
3dlq-I,1671.0,0.21631,0.0
