,id,LHP
6308,Q9BQS2,2604
6309,P25815,1880
6310,Q8N7G0,1445
6311,Q9H3Y6,2277
6312,Q6ZUB0,3477
6313,A0A0B4J240,1604
6314,Q9UL46,1808
6315,P59510,3081
6316,Q99720,5149
6317,P49703,428
6318,Q9C0D7,994
6319,O00273,779
6320,Q96M15,3131
6321,P09327,897
6322,Q96JB8,2675
6323,O95718,1619
6324,P19652,2690
6325,Q96AQ2,5281
6326,O00515,930
6327,P41439,1768
6328,Q5JNZ3,1246
6329,Q86VK4,3561
6330,Q9Y3B1,854
6331,O75161,5530
6332,Q8N2W9,1105
6333,Q15929,1942
6334,P0CJ90,1836
6335,Q6UXB0,3085
6336,Q8TDD5,9822
6337,Q6YN16,1186
6338,Q8NG78,7367
6339,O75607,1281
6340,Q96T17,748
6341,Q7Z7C7,4593
6342,Q9H808,1997
6343,F8WFD2,8518
6344,Q9Y385,3222
6345,P11597,3100
6346,O95081,1436
6347,Q96JM7,1673
6348,Q12934,1537
6349,P30559,9778
6350,Q8WXK1,3804
6351,Q13394,1042
6352,Q8TCC7,9177
6353,P19875,2296
6354,P36896,2676
6355,P17858,2109
6356,Q8IWF9,1679
6357,Q96S65,4723
6358,O75175,2607
6359,Q9BXW3,3043
6360,P34059,1375
6361,Q8NGC7,8149
6362,Q15915,1478
6363,A0A1W2PR75,529
6364,P56192,981
6365,Q8TD22,5241
6366,P09496,1761
6367,Q96MI9,2368
6368,P51825,1603
6369,A8MWA4,2590
6370,Q5T1Q4,8795
6371,Q5VYS4,1628
6372,Q5T3I0,1809
6373,P42681,4165
6374,Q9UEG4,1242
6375,Q9NYP7,7635
6376,Q8TC44,1411
6377,Q8WXI9,1334
6378,P29034,1962
6379,P49918,4082
6380,Q9NYQ3,1693
6381,Q12908,7788
6382,Q8NG50,1877
6383,P42695,1742
6384,Q9H3U5,8982
6385,P04818,1582
6386,Q9Y4H4,1069
6387,Q9BSG5,2205
6388,P22607,2553
6389,Q96S59,3469
6390,P45844,8341
6391,Q01974,2340
6392,H3BRN8,1081
6393,P30203,3106
6394,Q6UX53,3637
6395,Q8IWE5,3451
6396,Q71UI9,1578
6397,Q96DB5,3312
6398,Q9NR64,4055
6399,Q8WVD3,816
6400,Q92878,1405
6401,Q96SA4,11161
6402,Q9H3T3,2231
6403,Q86SX3,8535
6404,Q9Y6Q6,2247
6405,Q30201,2034
6406,I3L273,3788
6407,Q9BXU9,2757
6408,A8MWA6,1344
6409,B1AK53,1267
6410,Q5JYT7,1816
6411,A0A1B0GW35,2396
6412,Q9NU02,2884
6413,Q6PGN9,1296
6414,Q8TD20,9343
6415,O60234,441
6416,Q9ULL8,1753
6417,Q6ZRH7,5023
6418,O60220,1049
6419,D6RA61,1039
6420,Q9H6K5,2674
6421,P54793,3524
6422,Q9H1M3,3289
6423,Q9H3U7,1072
6424,A0A5S8K742,3979
6425,A6NHY2,1748
6426,P20774,1349
6427,Q6Y2X3,10997
6428,P28328,8307
6429,Q8WVE7,5131
6430,Q9C0H6,1670
6431,Q92844,1047
6432,Q9P1V8,1269
6433,Q96SB8,1828
6434,Q6F5E7,1453
6435,Q9UKI2,1442
6436,Q96C24,1153
6437,P28300,1153
6438,Q6P050,2017
6439,A6NM03,7809
6440,P78537,2901
6441,Q6UXB2,1812
6442,P0CJ92,1545
6443,Q9UIQ6,2502
6444,Q6Q4G3,2838
6445,A0A0D9SF12,3662
6446,Q8WV24,3244
6447,P58181,7994
6448,Q96D42,3210
6449,Q8NEZ5,1261
6450,Q8NGC5,8872
6451,P23527,2067
6452,P04198,1072
6453,O75177,1625
6454,Q86VD9,12182
6455,Q96MK3,2565
6456,P28472,5074
6457,Q8TD08,3375
6458,P36894,4627
6459,A6NCI4,3209
6460,Q9NPY3,2347
6461,Q8WXK3,1704
6462,Q8TDE3,2341
6463,Q96HU1,2063
6464,P31645,10068
6465,P0CJ86,1382
6466,Q7Z7B1,10670
6467,Q9BT76,1214
6468,Q5C9Z4,894
6469,Q92688,349
6470,Q8NG85,7542
6471,P14406,2442
6472,O75822,3129
6473,P42898,740
6474,Q9Y4E1,1622
6475,Q6IQ49,1823
6476,Q16563,5469
6477,Q8WVH0,1552
6478,Q96FV2,931
6479,A6NJL1,2456
6480,Q96DN6,1779
6481,A6NHT5,1774
6482,P49715,1376
6483,A6NDA9,2094
6484,Q4G0X4,1513
6485,Q6XCG6,2797
6486,P61927,631
6487,Q96AP4,926
6488,Q96J65,11015
6489,Q9H6F2,7579
6490,Q9Y3C7,1483
6491,O14576,2081
6492,A8MUU1,789
6493,Q5VUJ9,1784
6494,P42126,1670
6495,Q1T7F1,1196
6496,P54750,1732
6497,O14562,1149
6498,Q9Y3B3,2225
6499,Q8N729,1174
6500,Q14406,1521
6501,Q9UK22,1364
6502,Q63HK5,2045
6503,Q6P0N0,1289
6504,A0A0G2JN53,1366
6505,Q8IUQ0,773
6506,Q9C0D5,2383
6507,P0CJ79,3004
6508,Q9UKG9,1443
6509,Q8IY17,2493
6510,Q9UPQ4,3046
6511,Q9BSK4,1283
6512,Q15056,602
6513,Q13427,523
6514,Q6ZR37,3559
6515,P07320,379
6516,Q6P093,3405
6517,O43374,994
6518,Q3B820,1627
6519,P04629,2134
6520,Q8NBP0,1367
6521,Q2VWA4,3358
6522,A7E2S9,507
6523,Q92887,15087
6524,P34932,1115
6525,Q8NGN2,7881
6526,Q0VDI3,5678
6527,P17655,2603
6528,P01037,1865
6529,Q6PEY2,780
6530,Q96MF4,1102
6531,Q53EQ6,1330
6532,A6NCE7,961
6533,Q6ZU45,3970
6534,P01023,1341
6535,P11230,5540
6536,P15056,2589
6537,Q8N715,1297
6538,Q6U841,12003
6539,Q7Z5V6,1188
6540,O15126,6236
6541,Q9H611,667
6542,Q3MIV0,1696
6543,A0A7I2V4K3,2056
6544,Q15042,3557
6545,P47710,1997
6546,Q13433,9855
6547,P51172,4987
6548,Q9NWS6,640
6549,Q8TDI0,3849
6550,Q6P087,1111
6551,A6NF83,1279
6552,P08588,7944
6553,Q6ZRQ5,2516
6554,Q6PKC3,4146
6555,Q3ZCQ3,4176
6556,O43837,1255
6557,P22413,1619
6558,Q9HD40,1446
6559,Q2M243,1441
6560,A0A0A6YYK7,1404
6561,Q9H6R7,1833
6562,Q9BTX3,5782
6563,A8MWY0,2192
6564,Q9BX84,12420
6565,O43189,2808
6566,Q96QA6,793
6567,P35609,1161
6568,Q9UKR8,7293
6569,Q9NP66,969
6570,P0CF74,715
6571,Q6UXY8,13354
6572,Q9NP72,851
6573,Q6ICI0,5055
6574,Q9UPE1,957
6575,P62745,921
6576,O43823,1788
6577,Q86TG7,3548
6578,Q9H4K7,934
6579,Q9H6S3,1305
6580,Q9BTY7,1960
6581,Q3KQV3,2498
6582,Q9UBX2,1781
6583,Q8IYP9,9220
6584,Q9NPB9,8672
6585,P05090,1898
6586,Q86XP3,1347
6587,Q4ZJI4,9854
6588,Q6ZN79,2591
6589,Q8TAB3,2886
6590,Q9NRX5,10333
6591,Q03393,1338
6592,Q9ULW2,6397
6593,Q8TCZ7,1426
6594,Q05084,2988
6595,P59923,1477
6596,O95295,2223
6597,Q96A26,3354
6598,Q6UXZ4,1906
6599,Q9Y4R8,1736
6600,Q07687,1117
6601,Q66LE6,1222
6602,Q9Y6K8,1511
6603,F2Z333,3390
6604,P01584,2714
6605,Q8WXS5,6586
6606,Q6MZZ7,2483
6607,Q96HM7,552
6608,Q15283,1127
6609,Q5JPE7,2211
6610,Q96A32,2343
6611,P26885,2219
6612,P17480,961
6613,P60608,5778
6614,Q8IYS5,1681
6615,P58397,2019
6616,P31321,1587
6617,Q9HCE5,1162
6618,Q7Z2D5,8333
6619,A8MYV0,1447
6620,Q8N2N9,2338
6621,Q6E213,5930
6622,Q8NEC7,850
6623,O15481,1101
6624,Q30KQ9,2474
6625,Q9BTT0,745
6626,A8MUM7,642
6627,O96005,11300
6628,Q9Y608,1926
6629,Q7RTY9,1368
6630,Q96CP6,4456
6631,Q8IUH2,1301
6632,Q6PIW4,2416
6633,Q6ZWC4,3085
6634,Q13619,2117
6635,Q96FN4,1235
6636,P19320,2241
6637,P57729,1596
6638,Q66K80,842
6639,Q86Z23,1355
6640,Q5T6C5,1794
6641,Q16775,846
6642,O15318,1722
6643,Q8N5G0,2186
6644,Q9UER7,1889
6645,Q14162,2246
6646,P50052,8603
6647,A0A5A6,1883
6648,A2RU30,4097
6649,Q4G0A6,4049
6650,O43638,1546
6651,P42330,1060
6652,Q6ZN92,3909
6653,A8MUL3,4679
6654,A0M8Q6,652
6655,Q9H4G4,612
6656,O96011,6129
6657,Q8N0Y2,1895
6658,P09669,1938
6659,P57073,1802
6660,Q15532,1740
6661,P58340,1602
6662,Q5I0X4,1117
6663,Q9NY27,843
6664,Q96F83,2928
6665,Q9UI08,1921
6666,P13631,791
6667,O14990,1107
6668,O43610,3507
6669,Q9HAP6,2593
6670,Q8NEN0,796
6671,Q9H361,1143
6672,Q9H8P0,8452
6673,A0A1W2PPM1,2619
6674,Q13625,1178
6675,O95256,3385
6676,Q9NP99,2770
6677,Q96JY0,2475
6678,Q9NYF8,1192
6679,Q6ZYL4,2312
6680,Q96HA4,4891
6681,P98170,2819
6682,Q5D0E6,949
6683,P53567,1457
6684,Q70HW3,8021
6685,Q8N271,8277
6686,Q8NBI2,7828
6687,Q08211,1045
6688,Q9HAQ2,2264
6689,O15442,1278
6690,Q9HCI6,1106
6691,Q9Y620,1072
6692,B1ANH7,735
6693,Q15526,2353
6694,P48147,1371
6695,Q9NY33,594
6696,P82909,673
6697,A6NNA2,734
6698,Q6ZQN5,1811
6699,Q9GZU7,1389
6700,P51589,4601
6701,Q6IPR3,1160
6702,Q8N488,716
6703,A0A0J9YXQ4,1738
6704,Q8NC56,4303
6705,P25208,3505
6706,P0DPF3,3039
6707,Q96PF2,1169
6708,P55089,1541
6709,Q9P0J6,717
6710,Q8ND30,2460
6711,Q9Y5V0,821
6712,P0CG00,3523
6713,Q9UDX4,670
6714,Q13976,1482
6715,Q8TEX9,828
6716,Q99497,1474
6717,A1A4S6,3184
6718,Q9NZV7,1735
6719,Q6ZTQ3,947
6720,A0PJW6,3935
6721,Q5HYM0,1801
6722,Q9H598,12100
6723,Q9P2S6,2035
6724,Q8N6T3,1199
6725,Q9H0R1,1973
6726,Q8ND24,1218
6727,Q9BRX5,1126
6728,Q8NCA9,1484
6729,Q504T8,1931
6730,Q8NC42,4522
6731,A3KN74,2077
6732,P31269,786
6733,P26715,2087
6734,Q17R55,4048
6735,Q9GZT3,628
6736,O14827,2288
6737,Q7Z418,10015
6738,Q86YW7,2285
6739,P0DP04,2007
6740,Q7L622,1510
6741,P63261,1361
6742,O94941,1010
6743,Q14943,1930
6744,Q9NQG5,1221
6745,O95487,1269
6746,Q15485,1318
6747,Q96LU5,3560
6748,A0A1W2PQF6,318
6749,P46977,12173
6750,Q6UWP8,2714
6751,Q86U70,1883
6752,Q16832,4345
6753,O15287,2023
6754,Q96KR7,1059
6755,P28062,2505
6756,P67775,742
6757,Q05682,772
6758,Q96BY9,2049
6759,P82921,1153
6760,O94955,4094
6761,Q14957,7899
6762,Q8IXT1,4128
6763,P09912,5407
6764,Q6NUN0,840
6765,Q96P11,741
6766,A8MTJ3,926
6767,A0A075B6I6,1707
6768,Q9H7Y0,2114
6769,O94766,2233
6770,Q14764,3838
6771,Q9GZY4,3163
6772,A6NLU5,2939
6773,Q96I13,1369
6774,P19532,1914
6775,O95478,1107
6776,Q99440,2158
6777,Q14002,1405
6778,Q8N4A0,2293
6779,Q9BRU2,766
6780,P14770,3136
6781,Q9H2G2,2824
6782,P43628,2201
6783,Q9BRT6,1656
6784,Q8N339,836
6785,Q9BY27,1211
6786,P0DPK4,1525
6787,Q5VSR9,971
6788,Q75T13,9647
6789,Q96EP0,2320
6790,Q9NXB0,1390
6791,Q8WWV6,2895
6792,P56557,4170
6793,O94772,1870
6794,Q969N4,8582
6795,P16615,11115
6796,A6NNL5,3204
6797,P19526,1793
6798,A6NP11,2562
6799,P04211,1617
6800,Q9GZZ8,1701
6801,Q14980,5706
6802,Q05655,1677
6803,Q96NA2,1947
6804,Q01433,1139
6805,O15522,1213
6806,Q5XXA6,12601
6807,Q9BYE4,457
6808,Q96RQ9,1926
6809,Q92529,832
6810,O15244,9035
6811,I3L3R5,1520
6812,Q16629,786
6813,P54368,1715
6814,Q8TEW6,2774
6815,P48741,2285
6816,P00739,2430
6817,Q9UHB7,3258
6818,Q9NTU4,1370
6819,Q13751,3657
6820,A0A1W2PQJ5,603
6821,Q3KR37,3284
6822,O95336,2020
6823,Q15334,1427
6824,P58546,264
6825,Q2Q1W2,4155
6826,Q9UHC3,3723
6827,P46778,842
6828,Q8N4C8,1493
6829,Q8N8V4,1380
6830,A0A126GWB0,7518
6831,P0DPH8,726
6832,Q8NAV2,1569
6833,P43166,559
6834,Q9H201,1251
6835,O14628,5249
6836,Q8NFP4,1651
6837,Q86WW8,1358
6838,Q9P016,490
6839,Q9NX47,6719
6840,Q5SYE7,1598
6841,Q13023,4301
6842,Q14994,840
6843,O95450,1591
6844,A6H8M9,2920
6845,Q5VSG8,1904
6846,Q9BPY3,940
6847,O75995,790
6848,Q8N4U5,1145
6849,Q96RF0,6060
6850,P22003,2351
6851,Q9Y5N6,2560
6852,P35219,778
6853,Q9Y2H0,1015
6854,Q8N3S3,10546
6855,P03973,1357
6856,Q8NA54,3705
6857,O95861,999
6858,Q8TE54,11845
6859,Q9NT62,1275
6860,P40692,2314
6861,Q9BUF5,1480
6862,Q5VZM2,1276
6863,Q86Y82,2141
6864,Q9BPX7,1551
6865,P15863,1330
6866,Q5VZ89,5127
6867,Q92918,2933
6868,A6NKF2,1611
6869,A5PLL7,5639
6870,Q8WWB3,1890
6871,Q96IQ9,912
6872,Q9NZN1,2866
6873,O15085,3958
6874,Q8NAC3,3960
6875,Q5VT79,1224
6876,O75771,1838
6877,Q92930,922
6878,Q9UHV2,2040
6879,P0C7U9,8551
6880,Q99865,1491
6881,Q8IV50,1395
6882,Q96KK5,1916
6883,Q9NZL9,1538
6884,A0A1B0GTZ2,2367
6885,Q8TE68,1382
6886,Q8IXM3,1116
6887,Q96NU7,2647
6888,P78325,2401
6889,O95685,2856
6890,P0CL80,587
6891,O00488,515
6892,P35225,2248
6893,P02489,1462
6894,Q9Y581,1733
6895,P13584,2762
6896,Q9H9C1,1763
6897,Q07283,1736
6898,Q7Z3Z3,1003
6899,Q9Y2J8,1962
6900,B2RXH2,1367
6901,Q0D2K2,1626
6902,P54803,1469
6903,Q96E22,4680
6904,Q6P656,1190
6905,Q96NT3,2338
6906,Q8IXL7,1899
6907,P27635,1664
6908,A0A669KB60,470
6909,Q5JTD7,663
6910,P11387,652
6911,Q9UD71,887
6912,A6NLC8,1909
6913,Q6QNY1,3663
6914,P48594,1073
6915,Q3YBR2,1671
6916,Q99871,3000
6917,A6NEH6,4675
6918,P61106,698
6919,Q6ZS94,977
6920,Q8TEB7,4392
6921,O15091,1500
6922,Q9P0P8,1223
6923,P32238,7716
6924,Q9BU02,767
6925,P35557,1019
6926,Q96RJ3,2415
6927,Q08629,3589
6928,Q4UJ75,1352
6929,O75956,1322
6930,Q9UJA9,2656
6931,Q6PF05,2150
6932,P01619,1477
6933,O00311,1420
6934,A6NL88,3077
6935,P40123,1642
6936,Q15678,3084
6937,P16403,725
6938,Q14566,3099
6939,Q96NZ8,1540
6940,P10072,1996
6941,Q9UJ42,9572
6942,O60383,2778
6943,Q8N1G4,851
6944,Q8NA97,2171
6945,Q86UT6,3002
6946,Q7Z3T8,2865
6947,P02462,3819
6948,P43358,1095
6949,O00463,2102
6950,A0A1B0GV96,290
6951,O60397,2503
6952,Q6UWF5,5105
6953,Q9NZB2,1640
6954,P41229,1799
6955,P49675,1801
6956,O00305,967
6957,Q9Y5C1,2012
6958,Q2M1K9,2449
6959,P25963,831
6960,Q9H981,765
6961,Q9P2G3,2091
6962,A6NEE1,2080
6963,Q8WYA0,2583
6964,Q5GAN3,2656
6965,Q9Y224,2428
6966,Q9Y5A9,722
6967,P35580,2192
6968,O43566,1644
6969,A8MXD5,1639
6970,A0A087WTH1,4902
6971,Q86YC2,3753
6972,Q5BKZ1,1651
6973,Q9HBW0,7307
6974,Q02338,3330
6975,Q8IVL8,1807
6976,P41567,883
6977,Q6ZSA8,571
6978,Q6QEF8,741
6979,Q15650,1628
6980,Q9NQR4,927
6981,P29803,2059
6982,P17735,2719
6983,Q6UW02,3276
6984,Q9NZ45,1961
6985,O43572,1269
6986,Q8N661,5857
6987,P23490,496
6988,P43364,2930
6989,P25787,886
6990,Q9Y230,1339
6991,Q7Z6I6,2501
6992,P53611,1283
6993,Q8NH01,7583
6994,Q9H765,1819
6995,Q9BPW8,1705
6996,A0A4W9AIG4,8135
6997,Q7Z4Q2,1392
6998,Q8WUU8,3161
6999,P08173,7757
7000,Q13547,767
7001,O00339,2475
7002,P20827,3204
7003,Q96KF2,771
7004,P43365,4022
7005,P03999,7902
7006,P54619,1753
7007,A0A075B6S9,1856
7008,Q9P215,1562
7009,Q8N660,1503
7010,Q8NFH3,987
7011,Q86YB7,1463
7012,A0A286YEV6,2247
7013,Q6P1J9,1174
7014,P48230,5653
7015,Q9NSJ1,1398
7016,Q15651,293
7017,O00338,515
7018,P48556,1349
7019,Q13546,1206
7020,P08172,8198
7021,P41214,1717
7022,Q96B86,1579
7023,Q53H64,913
7024,Q9BPW9,3123
7025,Q494X3,2314
7026,Q8NH00,7717
7027,Q8NCV1,1585
7028,Q9Y231,2124
7029,P43403,1660
7030,Q9H0E9,4414
7031,P25786,1186
7032,Q496A3,2305
7033,Q8N112,2130
7034,O15047,2822
7035,Q9BRN9,3135
7036,Q8NCW5,769
7037,Q9Y225,3344
7038,Q96KG7,2866
7039,P01624,1633
7040,Q8WYA1,3078
7041,Q9NVU7,1383
7042,Q9UFW8,718
7043,Q12894,2914
7044,Q9UM19,1756
7045,Q9NQS1,1642
7046,Q8IZY5,1884
7047,Q15645,1808
7048,Q9Y543,1769
7049,Q9HBW1,2305
7050,Q86YC3,3250
7051,Q7LFX5,2695
7052,O43567,5000
7053,Q8TE82,4761
7054,Q14573,11582
7055,Q969V3,5723
7056,A6NNT2,5486
7057,Q04760,1607
7058,O00462,2005
7059,P50443,10015
7060,Q96LC9,1169
7061,Q8N884,903
7062,P43359,2021
7063,A0A075B6P5,1519
7064,Q9Y2E6,2245
7065,Q76M96,1456
7066,Q5BKX8,1417
7067,Q5VTL8,757
7068,Q9HBU9,4245
7069,Q8NA82,2919
7070,O75943,2245
7071,Q9H0F5,1023
7072,P49674,1258
7073,P47881,7096
7074,Q96GQ7,1369
7075,Q99643,5375
7076,Q6PF04,1772
7077,Q9NZC7,2614
7078,Q8WUW1,2382
7079,P47895,1691
7080,Q14201,2454
7081,Q9P2F6,1422
7082,Q5MJ70,2169
7083,Q9Y219,2292
7084,B1AMM8,2103
7085,Q9Y2D2,8828
7086,Q8NA96,1410
7087,Q8TE96,1640
7088,Q96NZ9,1804
7089,P10073,1829
7090,O00476,8448
7091,P16402,724
7092,P51991,853
7093,Q05481,3814
7094,P78330,716
7095,Q6UY18,2816
7096,Q8IXL6,3281
7097,O95848,1388
7098,P54802,2585
7099,Q9H9B4,4724
7100,Q0D2K3,2216
7101,P13591,3073
7102,Q92925,2155
7103,Q96RD9,2468
7104,P32239,7931
7105,Q86W67,1225
7106,O75764,692
7107,P14598,1228
7108,O15090,2347
7109,A0A140G945,1513
7110,Q13585,9104
7111,Q9NVX0,3080
7112,Q96B45,1147
7113,Q9NS39,1497
7114,Q8IV45,2514
7115,Q6QNY0,3278
7116,P48595,483
7117,Q9UJN7,806
7118,Q13591,2231
7119,Q12857,1566
7120,Q96KK4,6581
7121,Q6PCT2,1492
7122,P15692,1912
7123,P35542,1400
7124,Q5T280,958
7125,O15084,1738
7126,Q7Z3Z2,1058
7127,Q8NA69,1226
7128,Q4ZIN3,9593
7129,Q9Y580,706
7130,Q9BYQ0,2656
7131,Q96R06,1934
7132,P0CL81,581
7133,O95684,2911
7134,P78324,2022
7135,Q8IXM2,2250
7136,Q8TE69,621
7137,Q6UN15,1214
7138,Q9BYS8,1269
7139,Q3KPI0,1788
7140,P08833,2038
7141,P51946,848
7142,Q9UJ94,4843
7143,A0A286YEY9,2303
7144,Q969Z0,1571
7145,A6NNX1,1416
7146,P01817,1172
7147,P0C7W0,1992
7148,Q8N4T0,2014
7149,Q9P2K1,1931
7150,Q9BPX6,2024
7151,Q9P2J5,1117
7152,Q9H2S6,2106
7153,Q8N6M0,1548
7154,Q86Y97,3114
7155,Q99680,8421
7156,Q8TB33,2357
7157,O60427,6453
7158,P0C7V4,1314
7159,P78318,1315
7160,O60341,1150
7161,Q8TBF8,2001
7162,A0AV02,11287
7163,O43598,1021
7164,P35218,1090
7165,Q9Y2H1,2342
7166,A4FU49,2670
7167,P0DPH9,476
7168,Q4JDL3,1272
7169,Q8N4C9,4715
7170,Q69YN2,899
7171,Q6ZVF9,1691
7172,Q99469,2343
7173,P46779,1290
7174,P30837,2881
7175,A0PJX8,8270
7176,Q96IF1,2600
7177,Q6Q788,2861
7178,Q14995,2200
7179,Q8TBP5,3832
7180,Q9NX46,1287
7181,Q53FV1,4675
7182,Q9BYD1,2416
7183,Q9UQ80,395
7184,O15537,2428
7185,A0A0C4DH36,3286
7186,Q27J81,3916
7187,Q5TEU4,1080
7188,O43765,2590
7189,Q562E7,1674
7190,O15523,562
7191,Q9P003,4671
7192,P02649,2433
7193,Q01432,1062
7194,O95445,2037
7195,Q8WU90,1563
7196,O94983,4124
7197,Q9GZZ9,1296
7198,P26927,824
7199,Q9NX52,8142
7200,Q8IZA3,1258
7201,P41002,2321
7202,Q9UHB6,1609
7203,P00738,1442
7204,P48740,2461
7205,P0CI26,2690
7206,Q9NVM1,2987
7207,Q96ER9,2802
7208,P0C5Y9,1849
7209,O15245,10093
7210,P56556,1442
7211,P59665,1971
7212,Q96EP1,1438
7213,O76090,6751
7214,Q16600,1050
7215,P12314,2224
7216,P0DPK5,2869
7217,Q06413,2017
7218,Q8N8U9,2470
7219,Q96RS0,1876
7220,P62195,961
7221,Q71F23,2575
7222,Q9BWJ5,611
7223,P37802,709
7224,Q8IVV7,968
7225,P59103,2544
7226,O95479,1936
7227,Q14765,1054
7228,O43759,4721
7229,Q7L804,1729
7230,A0A075B6I7,1389
7231,P15309,2317
7232,Q9H228,7825
7233,P02675,3517
7234,P43629,2299
7235,Q9HB90,1518
7236,Q9BY32,729
7237,Q96RR4,980
7238,Q9UDT6,1680
7239,Q14003,12071
7240,Q9NXC5,2904
7241,P21912,1150
7242,Q6X784,2411
7243,A0PJZ0,1483
7244,P0CG29,1140
7245,Q8WWY8,1739
7246,Q96KR6,3454
7247,Q16827,2788
7248,Q8N8Z6,2080
7249,Q567V2,5875
7250,Q9H2I8,1514
7251,P35754,971
7252,Q9H9Z2,1178
7253,O75200,5181
7254,Q8N1Q8,1164
7255,O14832,1588
7256,P09913,812
7257,Q96G21,1093
7258,Q53FZ2,623
7259,Q9UMQ3,1958
7260,Q14956,2138
7261,Q8IZM0,2498
7262,Q2WGN9,1893
7263,B5MCN3,894
7264,O95486,886
7265,Q7Z3B4,3268
7266,Q7Z419,2206
7267,Q6TFL4,1196
7268,A0A5F9ZHU2,1730
7269,P35998,948
7270,Q53S58,6356
7271,Q9NVA2,711
7272,P46976,2012
7273,Q6PJ21,1553
7274,Q02846,3060
7275,Q9Y5W5,2310
7276,Q8ND25,994
7277,Q5VV52,1049
7278,Q9H2J4,1206
7279,Q9UJT9,1028
7280,Q8WWZ4,19178
7281,Q99496,1177
7282,A6NLX3,1365
7283,Q32NB8,1860
7284,Q5JVG8,3456
7285,P31268,986
7286,P36507,1803
7287,Q96BZ4,2119
7288,P07902,2452
7289,Q6PJE2,2062
7290,Q5VXM1,1202
7291,Q9Y2Q3,1634
7292,Q86UA6,2323
7293,Q5VTY9,11859
7294,Q5T0N5,1773
7295,Q9Y2P7,3777
7296,Q4VXU2,1501
7297,P21709,2310
7298,P60033,6632
7299,Q6UWS5,1434
7300,Q9UDX5,4610
7301,P0CG01,871
7302,A0A0U1RR37,1243
7303,Q9BRY0,8043
7304,Q9H0S4,1108
7305,Q9P0J7,1954
7306,Q9P2R3,1642
7307,Q9H2K0,1269
7308,Q3MIN7,1122
7309,Q8NBI3,1746
7310,P98171,2603
7311,O95243,1086
7312,Q8TDQ7,485
7313,Q13630,971
7314,Q9NUS5,2482
7315,Q9UID6,4964
7316,P41162,1334
7317,P56378,2829
7318,Q9NRU3,8886
7319,Q13156,2251
7320,P0C626,8467
7321,P48146,8096
7322,Q15527,1506
7323,Q8NGW1,8007
7324,Q9HCI7,1024
7325,Q6EBC2,1536
7326,Q9BZZ5,1057
7327,P43007,8944
7328,Q01546,2326
7329,Q8NGV5,10480
7330,Q4KMX7,7139
7331,Q9HCH3,1360
7332,O15457,1996
7333,Q9BXB1,8389
7334,A0A0K0K1G6,1411
7335,Q5T653,880
7336,Q9UI09,1805
7337,Q9UBV8,2055
7338,Q9NY26,7488
7339,Q8TCV5,1492
7340,P09668,1762
7341,Q5SQH8,3358
7342,Q9NP98,2207
7343,O95257,901
7344,P48634,1147
7345,A0A1W2PPM0,3065
7346,P55103,1522
7347,Q8N264,987
7348,Q07889,1213
7349,Q6UVY6,1894
7350,P50053,1347
7351,Q9NUP9,1613
7352,P08238,1491
7353,Q9UPI3,8320
7354,Q9Y6D6,2274
7355,Q16774,1254
7356,Q8N0Y3,7709
7357,P55895,1541
7358,Q8NEL9,3729
7359,P42331,941
7360,O43639,946
7361,P82673,1640
7362,Q8IWQ3,1429
7363,Q3KQZ1,6897
7364,Q96H72,8087
7365,P29590,3353
7366,P19447,836
7367,Q8IUH3,2105
7368,Q96CP7,5975
7369,Q6Y288,1785
7370,Q7RTY8,2655
7371,Q8N0X7,8548
7372,O96004,2184
7373,Q9H4F1,2701
7374,Q9BZY9,1766
7375,O14775,1202
7376,Q8NGU9,7453
7377,Q30KQ8,577
7378,Q8NE86,4947
7379,Q9H1X3,3859
7380,P81408,5589
7381,P35813,1117
7382,Q9BX46,1510
7383,Q8N9S9,3655
7384,Q9Y6E2,755
7385,Q7Z5L9,891
7386,P52888,487
7387,Q16760,1613
7388,P09132,927
7389,Q15269,2834
7390,A6NHL2,808
7391,Q96FN5,1972
7392,Q13618,1415
7393,Q8TA86,1309
7394,Q8WVP7,12345
7395,Q96A33,2462
7396,O60779,12717
7397,Q8WXS4,5008
7398,Q9Y6K9,1408
7399,Q9H1V8,9946
7400,O15480,834
7401,Q9BZW2,12184
7402,Q9BQ13,1467
7403,Q8IUF8,2769
7404,Q4G0N8,11002
7405,Q8IYS4,2076
7406,P17481,1162
7407,P21127,1021
7408,Q9ULW3,560
7409,Q8IYR0,1993
7410,P07686,2686
7411,Q9NRX4,1161
7412,P0DMR1,1213
7413,Q9BXN2,2422
7414,O75360,881
7415,P05091,2482
7416,Q8NGZ6,7642
7417,Q5T848,9461
7418,Q5TCY1,1604
7419,Q8NE79,3573
7420,Q9UPG8,1885
7421,P37023,1936
7422,Q14188,2375
7423,O95294,1134
7424,P59922,7334
7425,P01591,1693
7426,Q9Y6H5,3007
7427,Q8N7S6,4771
7428,Q9H3M0,8495
7429,Q9H1U4,2955
7430,Q9Y4P1,1463
7431,A6NJY1,8209
7432,P60153,1497
7433,Q9NP73,4457
7434,Q9NPB8,1380
7435,Q6ZRP0,2248
7436,Q9NW15,10211
7437,P09683,1400
7438,Q96MP8,2078
7439,Q9UBX3,6301
7440,Q96AE4,2201
7441,Q3T8J9,6593
7442,Q8N2M4,6945
7443,Q8NB37,686
7444,Q5VYJ5,2945
7445,O75348,934
